"",16.000
16282.6667,1.6000E+01
16282.8333,1.6000E+01
16283.0000,1.6000E+01
16283.1667,1.6000E+01
16283.3333,1.6000E+01
16283.5000,1.6000E+01
16283.6667,1.6000E+01
16283.8333,1.6000E+01
16284.0000,1.6000E+01
16284.1667,1.6000E+01
16284.3333,1.6000E+01
16284.5000,1.6000E+01
16284.6667,1.6000E+01
16284.8333,1.6000E+01
16285.0000,1.6000E+01
16285.1667,1.6000E+01
16285.3333,1.6000E+01
16285.5000,1.6000E+01
16285.6667,1.6000E+01
16285.8333,1.6000E+01
16286.0000,1.6000E+01
16286.1667,1.6000E+01
16286.3333,1.6000E+01
16286.5000,1.6000E+01
16286.6667,1.6000E+01
16286.8333,1.6000E+01
16287.0000,1.6000E+01
16287.1667,1.6000E+01
16287.3333,1.6000E+01
16287.5000,1.6000E+01
16287.6667,1.6000E+01
16287.8333,1.6000E+01
16288.0000,1.6000E+01
16288.1667,1.6000E+01
16288.3333,1.6000E+01
16288.5000,1.6000E+01
16288.6667,1.6000E+01
16288.8333,1.6000E+01
16289.0000,1.6000E+01
16289.1667,1.6000E+01
16289.3333,1.6000E+01
16289.5000,1.6000E+01
16289.6667,1.6000E+01
16289.8333,1.6000E+01
16290.0000,1.6000E+01
16290.1667,1.6000E+01
16290.3333,1.6000E+01
16290.5000,1.6000E+01
16290.6667,1.6000E+01
16290.8333,1.6000E+01
16291.0000,1.6000E+01
16291.1667,1.6000E+01
16291.3333,1.6000E+01
16291.5000,1.6000E+01
16291.6667,1.6000E+01
16291.8333,1.6000E+01
16292.0000,1.6000E+01
16292.1667,1.6000E+01
16292.3333,1.6000E+01
16292.5000,1.6000E+01
16292.6667,1.6000E+01
16292.8333,1.6000E+01
16293.0000,1.6000E+01
16293.1667,1.6000E+01
16293.3333,1.6000E+01
16293.5000,1.6000E+01
16293.6667,1.6000E+01
16293.8333,1.6000E+01
16294.0000,1.6000E+01
16294.1667,1.6000E+01
16294.3333,1.6000E+01
16294.5000,1.6000E+01
16294.6667,1.6000E+01
16294.8333,1.6000E+01
16295.0000,1.6000E+01
16295.1667,1.6000E+01
16295.3333,1.6000E+01
16295.5000,1.6000E+01
16295.6667,1.6000E+01
16295.8333,1.6000E+01
